id,source_language,target_language,source,target,domain
3291,en,ht,unique,inik,general
3292,en,ht,unitary,inite,general
3293,en,ht,universe,linivè,general
3294,en,ht,university,universite,general
3295,en,ht,unknown,enkoni,general
3296,en,ht,unlock,dekole,general
3297,en,ht,unleash,libere,general
3298,en,ht,unload,dechaje,general
3299,en,ht,unite,ini,general
3300,en,ht,unity,inite,general
3301,en,ht,unpack,debake,general
3302,en,ht,unprecedented,san parèy,general
3303,en,ht,unravel,dechifre,general
3304,en,ht,unrest,turbulans,general
3305,en,ht,unsolicited,pa mande,general
3306,en,ht,unsure,ensekirite,general
3307,en,ht,untangle,deparèt,general
3308,en,ht,untie,depare,general
3309,en,ht,until,jiskaske,general
3310,en,ht,unveil,devoile,general
3311,en,ht,upbeat,pozitif,general
3312,en,ht,update,mizajou,general
3313,en,ht,upgrade,amelyore,general
3314,en,ht,uplift,leve,general
3315,en,ht,upon,sou,general
3316,en,ht,upper,anwo,general
3317,en,ht,uproot,debwase,general
3318,en,ht,upset,deranje,general
3319,en,ht,upstairs,anwo etaj,general
3320,en,ht,upstream,anwo rivyè,general
3321,en,ht,uptick,ogmantasyon,general
3322,en,ht,uptown,vilwo,general
3323,en,ht,urban,ibèn,general
3324,en,ht,urge,ankouraje,general
3325,en,ht,urgent,ijans,general
3326,en,ht,urinate,urin,general
3327,en,ht,usage,itilizasyon,general
3328,en,ht,use,itilize,general
3329,en,ht,user,utilizatè,general
3330,en,ht,usual,abitye,general
3331,en,ht,usually,souvan,general
3332,en,ht,utility,itilite,general
3333,en,ht,utmost,pi gwo,general
3334,en,ht,utter,pale,general
3335,en,ht,utterance,pale,general
3336,en,ht,utopia,utopi,general
3337,en,ht,utopian,utopyen,general
3338,en,ht,utensil,zouti,general
3339,en,ht,uterus,matris,general
3340,en,ht,utilize,itilize,general
3341,en,ht,utterly,tot,general
3342,en,ht,uvula,uvil,general
3343,en,ht,unabated, san rete,general
3344,en,ht,unaccustomed,pa abitye,general
3345,en,ht,unaffected,enpafè,general
3346,en,ht,unarmed,san zam,general
3347,en,ht,unattainable,enposib,general
3348,en,ht,unavailable,enposib jwenn,general
3349,en,ht,unaware,inikonèt,general
3350,en,ht,unbeatable,ensakrif,general
3351,en,ht,unbelievable,enkwayab,general
3352,en,ht,uncanny,etranje,general
3353,en,ht,uncertain,ensekirite,general
3354,en,ht,uncharted,enkoni,general
3355,en,ht,unclaimed,pa reklame,general
3356,en,ht,uncomfortable,dezagreyab,general
3357,en,ht,uncommon,ra,general
3358,en,ht,unconscious,enbes,general
3359,en,ht,uncontrolled,san kontwòl,general
3360,en,ht,undecided,dezide,general
3361,en,ht,underdeveloped,pa devlope,general
3362,en,ht,underestimate,souestimate,general
3363,en,ht,undergo,soufri,general
3364,en,ht,underlie,debaz,general
3365,en,ht,undermine,sabote,general
3366,en,ht,underpaid,mal peye,general
3367,en,ht,underprivileged,mank opòtinite,general
3368,en,ht,underreport,sourapòte,general
3369,en,ht,underscore,soulinye,general
3370,en,ht,understand,konprann,general
3371,en,ht,undertake,antreprann,general
3372,en,ht,underwater,sou dlo,general
3373,en,ht,underwear,sous-vetman,general
3374,en,ht,undo,defè,general
3375,en,ht,undoubtedly,san dout,general
3376,en,ht,undress,dechire,general
3377,en,ht,unequal,inegal,general
3378,en,ht,unfamiliar,enkoni,general
3379,en,ht,unfold,devlope,general
3380,en,ht,unfortunate,malsoulye,general
3381,en,ht,unfriendly,inanmi,general
3382,en,ht,unhappy,tris,general
3383,en,ht,unicycle,monosikl,general
3384,en,ht,unified,ini,general
3385,en,ht,unique,inik,general
3386,en,ht,unison,ini,general
3387,en,ht,unit,inite,general
3388,en,ht,unite,ini,general
3389,en,ht,universe,linivè,general
3390,en,ht,university,universite,general
3391,en,ht,unknown,enkoni,general
3392,en,ht,unlock,dekole,general
3393,en,ht,unleash,libere,general
3394,en,ht,unload,dechaje,general
3395,en,ht,unmistakable,enpa fè erè,general
3396,en,ht,unnatural,artifisyèl,general
3397,en,ht,unprecedented,san parèy,general
3398,en,ht,unprepared,pa prepare,general
3399,en,ht,unsuccessful,echwe,general
3400,en,ht,unstoppable,enstòpab,general
3401,en,ht,vacation,vakans,general
3402,en,ht,vaccine,vaksen,general
3403,en,ht,valid,valab,general
3404,en,ht,value,valè,general
3405,en,ht,vary,chanje,general
3406,en,ht,vegetable,legim,general
3407,en,ht,vehicle,veyikil,general
3408,en,ht,velocity,vitès,general
3409,en,ht,velvet,velours,general
3410,en,ht,venture,antrepriz,general
3411,en,ht,verbal,vèbal,general
3412,en,ht,verify,verifye,general
3413,en,ht,verse,vè,general
3414,en,ht,version,vèsyon,general
3415,en,ht,vertical,vertikal,general
3416,en,ht,very,tre,general
3417,en,ht,vessel,vas,general
3418,en,ht,veteran,veteran,general
3419,en,ht,viable,reyalis,general
3420,en,ht,vibrate,vibre,general
3421,en,ht,victory,viktwa,general
3422,en,ht,video,videyo,general
3423,en,ht,view,vizyon,general
3424,en,ht,village,vilaj,general
3425,en,ht,violin,vyolon,general
3426,en,ht,virgin,vyèj,general
3427,en,ht,virtual,vityèl,general
3428,en,ht,virus,viris,general
3429,en,ht,visible,vizib,general
3430,en,ht,vision,vizyon,general
3431,en,ht,visit,vizite,general
3432,en,ht,visitor,vizitè,general
3433,en,ht,visual,vizyèl,general
3434,en,ht,vital,esansyèl,general
3435,en,ht,vocabulary,vokabilè,general
3436,en,ht,vocal,vokal,general
3437,en,ht,vocation,vokasyon,general
3438,en,ht,voice,vwa,general
3439,en,ht,volcano,volkan,general
3440,en,ht,volume,volim,general
3441,en,ht,volunteer,vòlontè,general
3442,en,ht,vote,vote,general
3443,en,ht,voucher,bon,general
3444,en,ht,vow,sera,general
3445,en,ht,vulnerable,vulnérab,general
3446,en,ht,vulture,vròlè,general
3447,en,ht,wad,wad,general
3448,en,ht,wagon,kamyonèt,general
3449,en,ht,waist,talè,general
3450,en,ht,wait,rete tann,general
3451,en,ht,walker,mache,general
3452,en,ht,wall,mi,general
3453,en,ht,walnut,nwa,general
3454,en,ht,wander,vagabonde,general
3455,en,ht,warm,cho,general
3456,en,ht,warrior,konbatan,general
3457,en,ht,wasp,fwasp,general
3458,en,ht,watch,gade,general
3459,en,ht,water,dlo,general
3460,en,ht,waterfall,kasad dlo,general
3461,en,ht,watermelon,melon dlo,general
3462,en,ht,wave,lanmè vag,general
3463,en,ht,way,wout,general
3464,en,ht,weave,tise,general
3465,en,ht,web,rezo,general
3466,en,ht,wedding, maryaj,general
3467,en,ht,weed,ze,general
3468,en,ht,week,semaine,general
3469,en,ht,weekday,jour semaine,general
3470,en,ht,weekend,fen semèn,general
3471,en,ht,weight,pwa,general
3472,en,ht,well,byen,general
3473,en,ht,west,lwès,general
3474,en,ht,wet,mouye,general
3475,en,ht,whale,balein,general
3476,en,ht,what,kisa,general
3477,en,ht,wheat,ble,general
3478,en,ht,wheel,wou,general
3479,en,ht,when,le,pou,general
3480,en,ht,where,kote,general
3481,en,ht,which,kisa,general
3482,en,ht,while,pandan,general
3483,en,ht,whisper,siye,general
3484,en,ht,whistle,sifle,general
3485,en,ht,white,blan,general
3486,en,ht,whole,entye,general
3487,en,ht,who,ki moun,general
3488,en,ht,why,poukisa,general
3489,en,ht,wide,laj,general
3490,en,ht,wild,savan,general
3491,en,ht,will,vle,general
3492,en,ht,win,genyen,general
3493,en,ht,wind,van,general
3494,en,ht,window,fèy,general
3495,en,ht,wine,diven,general
3496,en,ht,wing,zèl,general
3497,en,ht,wink,klere je,general
3498,en,ht,winner,gayan,general
3499,en,ht,winter,ivè,general
3500,en,ht,wire,fil,general
3501,en,ht,wise,saj,general
3502,en,ht,witch,sòsyè,general
3503,en,ht,with,avèk,general
3504,en,ht,withdraw,rete,general
3505,en,ht,within,anndan,general
3506,en,ht,without,san,general
3507,en,ht,witness,témwen,general
3508,en,ht,wolf,lou,general
3509,en,ht,woman,fanm,general
3510,en,ht,wonder,etranj,general
3511,en,ht,wood,pyebwa,general
3512,en,ht,wooden,an bwa,general
3513,en,ht,word,mot,general
3514,en,ht,work,travailler,general
3515,en,ht,worker,travayè,general
3516,en,ht,workshop,atelier,general
3517,en,ht,world,mond,general
3518,en,ht,worm,vè,general
3519,en,ht,worry,enkyete,general
3520,en,ht,worth,valè,general
3521,en,ht,worthy,merite,general
3522,en,ht,wrap,anvlope,general
3523,en,ht,wreck,detwi,general
3524,en,ht,wrestle,batay,general
3525,en,ht,wrist, ponyèt,general
3526,en,ht,write,ekri,general
3527,en,ht,writer,ekriven,general
3528,en,ht,writing,ekriti,general
3529,en,ht,wrong,move,general
3530,en,ht,yacht,yacht,general
3531,en,ht,yak,yak,general
3532,en,ht,yard,jaden,general
3533,en,ht,yawn,bale,general
3534,en,ht,year,ane,general
3535,en,ht,yearly,chak ane,general
3536,en,ht,yellow,jòn,general
3537,en,ht,yes,wi,general
3538,en,ht,yesterday,yè,general
3539,en,ht,yet,ankò,general
3540,en,ht,yield,rend,general
3541,en,ht,you,ou,general
3542,en,ht,young,jèn,general
3543,en,ht,youth,jènès,general
3544,en,ht,yummy,bon gou,general
3545,en,ht,zebra,zebra,general
3546,en,ht,zen,zen,general
3547,en,ht,zero,zewo,general
3548,en,ht,zigzag,zigzag,general
3549,en,ht,zip,zip,general
3550,en,ht,zone,zòn,general
3551,en,ht,zoo,zoo,general
3552,en,ht,zoom,agrandi,general
3553,en,ht,zucchini,zukini,general
3554,en,ht,zeal,zèl,general
3555,en,ht,zealous,antouzyast,general
3556,en,ht,zenith,zenit,general
3557,en,ht,zig,zig,general
3558,en,ht,zipper,zip,general
3559,en,ht,zooplankton,zooplankton,general
3560,en,ht,zodiac,zodyak,general
3561,en,ht,zone-out,dekonèt,general
3562,en,ht,zombie,zombi,general
3563,en,ht,zonal,zòn,general
3564,en,ht,zoology,zooloji,general
3565,en,ht,zoom-in,agrandi,general
3566,en,ht,zoom-out,redui,general
3567,en,ht,zappy,vit,general
3568,en,ht,zany,fou,general
3569,en,ht,zest,anbyans,general
3570,en,ht,zigzagged,fè zigzag,general
3571,en,ht,zircon,zircon,general
3572,en,ht,zoic,zoik,general
3573,en,ht,zoologist,zoològ,general
3574,en,ht,zoological,zoolojik,general
3575,en,ht,zoomorphic,fòm bèt,general
3576,en,ht,zonalize,zòn,general
3577,en,ht,zoolatry,zoolatri,general
3578,en,ht,zonalism,zòn,general
3579,en,ht,zoological,zo,general
3580,en,ht,zygote,zygòt,general
3581,en,ht,zillion, anpil,general
3582,en,ht,zipline,zipline,general
3583,en,ht,zoography,zoografi,general
3584,en,ht,zombie-like,zombi-like,general
3585,en,ht,zoomorphic,fòm bèt,general
3586,en,ht,zoologically,zoolojikman,general
3587,en,ht,zymurgy,zymurgi,general
3588,en,ht,zero-sum,zewo-sòm,general
3589,en,ht,zinc,zeng,general
3590,en,ht,zippy,vit,general
3591,en,ht,zone-out,dekonèt,general
3592,en,ht,zoophily,zoofil,general
3593,en,ht,zoroastrian,zoroastryen,general
3594,en,ht,zigged,zigged,general
3595,en,ht,zigged-zagged,zigzag,general
3596,en,ht,zoologist,zoològ,general
3597,en,ht,zookeeper,gadyen bèt,general
3598,en,ht,zeolite,zeolit,general
3599,en,ht,zen-like,zen-like,general
3600,en,ht,zoology,zooloji,general
3601,en,ht,Hello, how are you?,Bonjou, kijan ou ye?,general
3602,en,ht,Where is the school?,Kibò lekòl la ye?,general
3603,ht,en,Bonjou kijan ou ye?,Hello how are you doing?,general
3604,ht,en,Mwen razè,I'm broke,general
3605,ht,en,Mwen pa santi m te ka al travay jodi a paske kòm kraze.,I don't feel like going to work today cause I am extremely exhausted.,general
3606,ht,en,Tradiksyon ki pa parèt yo se paske yo pako egziste nan baz de done nou an.,Unavailable translation means that the text or word you are looking for doesn't exist in our database yet.,general
